//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
5810	5810	30000	4625	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Dark Phoenix Pants (1 UN)
5820	5820	30000	4629	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Great Dragon Pants (1 UN)
5830	5830	30000	4643	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Eclipse Pants (1 UN)
5840	5840	30000	4644	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Iris Pants (1 UN)
5850	5850	15000	5120	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Bronze Gloves (1 UN)
5860	5860	15000	5121	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Dragon Gloves (1 UN)
5870	5870	15000	5122	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Pad Gloves (1 UN)
5880	5880	15000	5123	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Legendary Gloves (1 UN)
5890	5890	15000	5124	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Bone Gloves (1 UN)
5900	5900	15000	5125	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Leather Gloves (1 UN)
5910	5910	15000	5126	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Scale Gloves (1 UN)
5920	5920	15000	5127	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Sphinx Gloves (1 UN)
5930	5930	15000	5128	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Brass Gloves (1 UN)
5940	5940	15000	5129	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Plate Gloves (1 UN)
5950	5950	15000	5130	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Vine Gloves (1 UN)
5960	5960	15000	5131	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Silk Gloves (1 UN)
5970	5970	15000	5131	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Silk Gloves (1 UN)
5980	5980	15000	5132	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Wind Gloves (1 UN)
5990	5990	15000	5133	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Spirit Gloves (1 UN)
6000	6000	15000	5134	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Guardian Gloves (1 UN)
6010	6010	15000	5135	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Storm Crow Gloves (1 UN)
6020	6020	15000	5146	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Adamantine Gloves (1 UN)
6030	6030	30000	5157	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Valiant Gloves (1 UN)
6040	6040	30000	5158	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Glorious Gloves (1 UN)
6050	6050	30000	5155	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Eclipse Gloves (1 UN)
6060	6060	30000	5156	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Iris Gloves (1 UN)
6070	6070	15000	5632	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Bronze Boots (1 UN)
6080	6080	15000	5633	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Dragon Boots (1 UN)
6090	6090	15000	5634	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Pad Boots (1 UN)
6100	6100	15000	5636	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Bone Boots (1 UN)
6110	6110	15000	5637	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Leather Boots (1 UN)
6120	6120	15000	5638	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Scale Boots (1 UN)
6130	6130	15000	5639	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Sphinx Boots (1 UN)
6140	6140	15000	5639	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Sphinx Boots (1 UN)
6150	6150	15000	5640	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Brass Boots (1 UN)
6160	6160	15000	5641	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Plate Boots (1 UN)
6170	6170	15000	5642	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Vine Boots (1 UN)
6180	6180	15000	5642	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Vine Boots (1 UN)
6190	6190	15000	5643	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Silk Boots (1 UN)
6200	6200	15000	5644	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Wind Boots (1 UN)
6210	6210	15000	5644	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Wind Boots (1 UN)
6220	6220	15000	5646	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Guardian Boots (1 UN)
6230	6230	15000	5646	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Guardian Boots (1 UN)
6240	6240	15000	5647	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Storm Crow Boots (1 UN)
6250	6250	30000	5648	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Black Dragon Boots (1 UN)
6260	6260	30000	5658	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Adamantine Boots (1 UN)
6270	6270	30000	5670	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Glorious Boots (1 UN)
6280	6280	30000	5669	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Valiant Boots (1 UN)
6290	6290	30000	5668	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Iris Boots (1 UN)
6300	6300	30000	5667	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Eclipse Boots (1 UN)
6310	6310	20000	6664	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Ring of Ice (1 UN)
6320	6320	20000	6665	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Ring of Poison (1 UN)
6330	6330	20000	6665	13	1	1	7	31	10	0	0	255	255	255	255	255	0	0	// Ring of Poison (1 UN)
6340	6340	20000	6668	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Pendant of Lighting (1 UN)
6350	6350	20000	6669	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Pendant of Fire (1 UN)
6360	6360	20000	6677	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Ring of Fire (1 UN)
6370	6370	20000	6677	13	1	1	7	31	10	0	0	255	255	255	255	255	0	0	// Ring of Fire (1 UN)
6380	6380	20000	6678	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Ring of Earth (1 UN)
6390	6390	20000	6678	13	1	1	7	31	10	0	0	255	255	255	255	255	0	0	// Ring of Earth (1 UN)
6400	6400	23000	6679	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Ring of Wind (1 UN)
6410	6410	23000	6680	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Ring of Magic (1 UN)
6420	6420	23000	6680	13	1	1	7	31	10	0	0	255	255	255	255	255	0	0	// Ring of Magic (1 UN)
6430	6430	23000	6681	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Pendant of Ice (1 UN)
6440	6440	23000	6681	13	1	1	7	31	10	0	0	255	255	255	255	255	0	0	// Pendant of Ice (1 UN)
6450	6450	23000	6682	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Pendant of Wind (1 UN)
6460	6460	23000	6683	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Pendant of Water (1 UN)
6470	6470	23000	6684	13	1	1	7	31	5	0	0	255	255	255	255	255	0	0	// Pendant of Ability (1 UN)
10000	10000	80	5632	13	0	1	7	63	0	0	0	255	255	255	255	255	0	0	// Bronze Boots (1 UN)
end
