//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//Cat	ID	Main	Item	Coin	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
47	500	500	1	508	1800	0	5000	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	// Glorious Boots
47	501	501	1	508	5000	0	5010	0	0	0	0	0	0	0	0	0	5010	0	0	0	0	0	0	0	0	0	// Titan Boots
47	502	502	1	508	5000	0	5020	0	0	0	0	0	0	0	0	0	5020	0	0	0	0	0	0	0	0	0	// Brave Boots
47	503	503	1	508	5000	0	5030	0	0	0	0	0	0	0	0	0	5030	0	0	0	0	0	0	0	0	0	// Phantom Boots
47	504	504	1	508	5000	0	5040	0	0	0	0	0	0	0	0	0	5040	0	0	0	0	0	0	0	0	0	// Destroy Boots
47	505	505	1	508	5000	0	5050	0	0	0	0	0	0	0	0	0	5050	0	0	0	0	0	0	0	0	0	// Seraphim Boots
47	506	506	1	508	5000	0	5060	0	0	0	0	0	0	0	0	0	5060	0	0	0	0	0	0	0	0	0	// Divine Boots
47	507	507	1	508	5000	0	5070	0	0	0	0	0	0	0	0	0	5070	0	0	0	0	0	0	0	0	0	// Royal Boots
47	508	508	1	508	5000	0	5080	0	0	0	0	0	0	0	0	0	5080	0	0	0	0	0	0	0	0	0	// Hades Boots
48	518	518	1	508	15000	0	5180	0	0	0	0	0	0	0	0	0	5180	0	0	0	0	0	0	0	0	0	// Bronze Armor(Hyperion)
48	519	519	1	508	15000	0	5190	0	0	0	0	0	0	0	0	0	5190	0	0	0	0	0	0	0	0	0	// Dragon Armor(Vicious)
48	520	520	1	508	15000	0	5200	0	0	0	0	0	0	0	0	0	5200	0	0	0	0	0	0	0	0	0	// Pad Armor(Apollo)
48	521	521	1	508	15000	0	5210	0	0	0	0	0	0	0	0	0	5210	0	0	0	0	0	0	0	0	0	// Legendary Armor(Anubis)
48	522	522	1	508	15000	0	5220	0	0	0	0	0	0	0	0	0	5220	0	0	0	0	0	0	0	0	0	// Legendary Armor(Isis)
48	524	524	1	508	15000	0	5240	0	0	0	0	0	0	0	0	0	5240	0	0	0	0	0	0	0	0	0	// Bone Armor(Elvis)
48	525	525	1	508	15000	0	5250	0	0	0	0	0	0	0	0	0	5250	0	0	0	0	0	0	0	0	0	// Bone Armor(Sylion)
48	526	526	1	508	15000	0	5260	0	0	0	0	0	0	0	0	0	5260	0	0	0	0	0	0	0	0	0	// Leather Armor(Warrior)
48	527	527	1	508	15000	0	5270	0	0	0	0	0	0	0	0	0	5270	0	0	0	0	0	0	0	0	0	// Scale Armor(Eplete)
48	528	528	1	508	15000	0	5280	0	0	0	0	0	0	0	0	0	5280	0	0	0	0	0	0	0	0	0	// Scale Armor(Berseker)
48	529	529	1	508	15000	0	5290	0	0	0	0	0	0	0	0	0	5290	0	0	0	0	0	0	0	0	0	// Sphinx Armor(Heras)
48	530	530	1	508	15000	0	5300	0	0	0	0	0	0	0	0	0	5300	0	0	0	0	0	0	0	0	0	// Sphinx Armor(Minet)
48	531	531	1	508	15000	0	5310	0	0	0	0	0	0	0	0	0	5310	0	0	0	0	0	0	0	0	0	// Brass Armor(Guaruda)
48	532	532	1	508	15000	0	5320	0	0	0	0	0	0	0	0	0	5320	0	0	0	0	0	0	0	0	0	// Plate Armor(Kantata)
48	533	533	1	508	15000	0	5330	0	0	0	0	0	0	0	0	0	5330	0	0	0	0	0	0	0	0	0	// Plate Armor(Rave)
48	534	534	1	508	15000	0	5340	0	0	0	0	0	0	0	0	0	5340	0	0	0	0	0	0	0	0	0	// Vine Armor(Drake)
48	535	535	1	508	15000	0	5350	0	0	0	0	0	0	0	0	0	5350	0	0	0	0	0	0	0	0	0	// Silk Armor(Gaia)
48	536	536	1	508	15000	0	5360	0	0	0	0	0	0	0	0	0	5360	0	0	0	0	0	0	0	0	0	// Wind Armor(Odin
48	537	537	1	508	15000	0	5370	0	0	0	0	0	0	0	0	0	5370	0	0	0	0	0	0	0	0	0	// Spirit Armor(Karis)
48	538	538	1	508	15000	0	5380	0	0	0	0	0	0	0	0	0	5380	0	0	0	0	0	0	0	0	0	// Guardian (Gywen)
48	539	539	1	508	15000	0	5390	0	0	0	0	0	0	0	0	0	5390	0	0	0	0	0	0	0	0	0	// Guardian (Aruan)
48	540	540	1	508	15000	0	5400	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	// Storm Crow (Gaion)
48	541	541	1	508	15000	0	5410	0	0	0	0	0	0	0	0	0	5410	0	0	0	0	0	0	0	0	0	// Storm Crow (Muren)
48	542	542	1	508	15000	0	5420	0	0	0	0	0	0	0	0	0	5420	0	0	0	0	0	0	0	0	0	// Adamantine Armor(Agnis)
48	543	543	1	508	30000	0	5430	0	0	0	0	0	0	0	0	0	5430	0	0	0	0	0	0	0	0	0	// Glorious (Surt)
48	544	544	1	508	30000	0	5440	0	0	0	0	0	0	0	0	0	5440	0	0	0	0	0	0	0	0	0	// Valiant (Apis)
48	545	545	1	508	30000	0	5450	0	0	0	0	0	0	0	0	0	5450	0	0	0	0	0	0	0	0	0	// Dark Phoenix (Bragi)
48	546	546	1	508	30000	0	5460	0	0	0	0	0	0	0	0	0	5460	0	0	0	0	0	0	0	0	0	// Great Dragon (Kronos)
48	547	547	1	508	30000	0	5470	0	0	0	0	0	0	0	0	0	5470	0	0	0	0	0	0	0	0	0	// Eclipse Armor(Best)
48	548	548	1	508	30000	0	5480	0	0	0	0	0	0	0	0	0	5480	0	0	0	0	0	0	0	0	0	// Iris Armor(Serket)
49	549	549	1	508	15000	0	5490	0	0	0	0	0	0	0	0	0	5490	0	0	0	0	0	0	0	0	0	// Bronze Pants(Hyperion)
49	550	550	1	508	15000	0	5500	0	0	0	0	0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	// Bronze Pants(Mist)
49	551	551	1	508	15000	0	5510	0	0	0	0	0	0	0	0	0	5510	0	0	0	0	0	0	0	0	0	// Dragon Pants(Vicious)
49	552	552	1	508	15000	0	5520	0	0	0	0	0	0	0	0	0	5520	0	0	0	0	0	0	0	0	0	// Pad Pants(Apollo)
49	553	553	1	508	15000	0	5530	0	0	0	0	0	0	0	0	0	5530	0	0	0	0	0	0	0	0	0	// Pad Pants(Barnake)
49	554	554	1	508	15000	0	5540	0	0	0	0	0	0	0	0	0	5540	0	0	0	0	0	0	0	0	0	// Legendary Pants(Isis)
49	555	555	1	508	15000	0	5550	0	0	0	0	0	0	0	0	0	5550	0	0	0	0	0	0	0	0	0	// Bone Pants(Evis)
49	556	556	1	508	15000	0	5560	0	0	0	0	0	0	0	0	0	5560	0	0	0	0	0	0	0	0	0	// Leather Pants(Warrior)
49	557	557	1	508	15000	0	5570	0	0	0	0	0	0	0	0	0	5570	0	0	0	0	0	0	0	0	0	// Leather Pants(Anonymous)
49	558	558	1	508	15000	0	5580	0	0	0	0	0	0	0	0	0	5580	0	0	0	0	0	0	0	0	0	// Scale Pants(Eplete)
49	559	559	1	508	15000	0	5590	0	0	0	0	0	0	0	0	0	5590	0	0	0	0	0	0	0	0	0	// Scale Pants(Berseker)
49	560	560	1	508	15000	0	5600	0	0	0	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	// Sphinx Pants(Heras)
49	561	561	1	508	15000	0	5610	0	0	0	0	0	0	0	0	0	5610	0	0	0	0	0	0	0	0	0	// Sphinx Pants(Minet)
49	562	562	1	508	15000	0	5620	0	0	0	0	0	0	0	0	0	5620	0	0	0	0	0	0	0	0	0	// Brass Pants(Guaruda)
49	563	563	1	508	15000	0	5630	0	0	0	0	0	0	0	0	0	5630	0	0	0	0	0	0	0	0	0	// Brass Pants(Cloud)
49	564	564	1	508	15000	0	5640	0	0	0	0	0	0	0	0	0	5640	0	0	0	0	0	0	0	0	0	// Plate Pants(Kantata)
49	565	565	1	508	15000	0	5650	0	0	0	0	0	0	0	0	0	5650	0	0	0	0	0	0	0	0	0	// Plate Pants(Rave)
49	566	566	1	508	15000	0	5660	0	0	0	0	0	0	0	0	0	5660	0	0	0	0	0	0	0	0	0	// Vine Pants(Ceto)
49	567	567	1	508	15000	0	5670	0	0	0	0	0	0	0	0	0	5670	0	0	0	0	0	0	0	0	0	// Vine Pants(Drake)
49	568	568	1	508	15000	0	5680	0	0	0	0	0	0	0	0	0	5680	0	0	0	0	0	0	0	0	0	// Silk Pants(Gaia)
49	569	569	1	508	15000	0	5690	0	0	0	0	0	0	0	0	0	5690	0	0	0	0	0	0	0	0	0	// Silk Pants(Fase)
49	570	570	1	508	15000	0	5700	0	0	0	0	0	0	0	0	0	5700	0	0	0	0	0	0	0	0	0	// Wind Pants(Odin)
49	571	571	1	508	15000	0	5710	0	0	0	0	0	0	0	0	0	5710	0	0	0	0	0	0	0	0	0	// Wind Pants(Elvian)
49	572	572	1	508	15000	0	5720	0	0	0	0	0	0	0	0	0	5720	0	0	0	0	0	0	0	0	0	// Spirit Pants(Argo)
49	573	573	1	508	15000	0	5730	0	0	0	0	0	0	0	0	0	5730	0	0	0	0	0	0	0	0	0	// Spirit Pants(Karis)
49	574	574	1	508	15000	0	5740	0	0	0	0	0	0	0	0	0	5740	0	0	0	0	0	0	0	0	0	// Guardian Pants(Aruan)
49	575	575	1	508	15000	0	5750	0	0	0	0	0	0	0	0	0	5750	0	0	0	0	0	0	0	0	0	// Storm Crow Pants(Gaion)
49	576	576	1	508	15000	0	5760	0	0	0	0	0	0	0	0	0	5760	0	0	0	0	0	0	0	0	0	// Storm Crow Pants(Muren)
49	577	577	1	508	15000	0	5770	0	0	0	0	0	0	0	0	0	5770	0	0	0	0	0	0	0	0	0	// Adamantine Pants(Agnis)
49	578	578	1	508	15000	0	5780	0	0	0	0	0	0	0	0	0	5780	0	0	0	0	0	0	0	0	0	// Adamantine Pants(Broy)
49	579	579	1	508	30000	0	5790	0	0	0	0	0	0	0	0	0	5790	0	0	0	0	0	0	0	0	0	// Valiant Pants(Apis)
49	580	580	1	508	30000	0	5800	0	0	0	0	0	0	0	0	0	5800	0	0	0	0	0	0	0	0	0	// Black Dragon (Mahes)
49	581	581	1	508	30000	0	5810	0	0	0	0	0	0	0	0	0	5810	0	0	0	0	0	0	0	0	0	// Dark Phoenix (Bragi)
49	582	582	1	508	30000	0	5820	0	0	0	0	0	0	0	0	0	5820	0	0	0	0	0	0	0	0	0	// Great Dragon (Kronos)
49	583	583	1	508	30000	0	5830	0	0	0	0	0	0	0	0	0	5830	0	0	0	0	0	0	0	0	0	// Eclipse Pants(Bes)
49	584	584	1	508	30000	0	5840	0	0	0	0	0	0	0	0	0	5840	0	0	0	0	0	0	0	0	0	// Iris Pants(Serket)
51	585	585	1	508	15000	0	5850	0	0	0	0	0	0	0	0	0	5850	0	0	0	0	0	0	0	0	0	// Bronze Gloves(Mist)
51	586	586	1	508	15000	0	5860	0	0	0	0	0	0	0	0	0	5860	0	0	0	0	0	0	0	0	0	// Dragon Gloves(Hyon)
51	587	587	1	508	15000	0	5870	0	0	0	0	0	0	0	0	0	5870	0	0	0	0	0	0	0	0	0	// Pad Gloves(Apollo)
51	588	588	1	508	15000	0	5880	0	0	0	0	0	0	0	0	0	5880	0	0	0	0	0	0	0	0	0	// Legendary Gloves(Anubis(
51	589	589	1	508	15000	0	5890	0	0	0	0	0	0	0	0	0	5890	0	0	0	0	0	0	0	0	0	// Bone Gloves(Sylion)
51	590	590	1	508	15000	0	5900	0	0	0	0	0	0	0	0	0	5900	0	0	0	0	0	0	0	0	0	// Leather Gloves(Warrior)
51	591	591	1	508	15000	0	5910	0	0	0	0	0	0	0	0	0	5910	0	0	0	0	0	0	0	0	0	// Scale Gloves(Berseker)
51	592	592	1	508	15000	0	5920	0	0	0	0	0	0	0	0	0	5920	0	0	0	0	0	0	0	0	0	// Sphinx Gloves(Heras)
51	593	593	1	508	15000	0	5930	0	0	0	0	0	0	0	0	0	5930	0	0	0	0	0	0	0	0	0	// Brass Gloves(Guaruda)
51	594	594	1	508	15000	0	5940	0	0	0	0	0	0	0	0	0	5940	0	0	0	0	0	0	0	0	0	// Plate Gloves(Kantata)
51	595	595	1	508	15000	0	5950	0	0	0	0	0	0	0	0	0	5950	0	0	0	0	0	0	0	0	0	// Vine Gloves(Ceto)
51	596	596	1	508	15000	0	5960	0	0	0	0	0	0	0	0	0	5960	0	0	0	0	0	0	0	0	0	// Silk Gloves(Gaia)
51	597	597	1	508	15000	0	5970	0	0	0	0	0	0	0	0	0	5970	0	0	0	0	0	0	0	0	0	// Silk Gloves(Fase)
51	598	598	1	508	15000	0	5980	0	0	0	0	0	0	0	0	0	5980	0	0	0	0	0	0	0	0	0	// Wind Gloves(Odin)
51	599	599	1	508	15000	0	5990	0	0	0	0	0	0	0	0	0	5990	0	0	0	0	0	0	0	0	0	// Spirit Gloves(Argo)
51	600	600	1	508	15000	0	6000	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	// Guardian Gloves(Gywen)
51	601	601	1	508	15000	0	6010	0	0	0	0	0	0	0	0	0	6010	0	0	0	0	0	0	0	0	0	// Storm Crow Gloves(Muren)
51	602	602	1	508	15000	0	6020	0	0	0	0	0	0	0	0	0	6020	0	0	0	0	0	0	0	0	0	// Adamantine Gloves(Broy)
51	603	603	1	508	30000	0	6030	0	0	0	0	0	0	0	0	0	6030	0	0	0	0	0	0	0	0	0	// Valiant Gloves(Apis)
51	604	604	1	508	30000	0	6040	0	0	0	0	0	0	0	0	0	6040	0	0	0	0	0	0	0	0	0	// Glorious Gloves(Surt)
51	605	605	1	508	30000	0	6050	0	0	0	0	0	0	0	0	0	6050	0	0	0	0	0	0	0	0	0	// Eclipse Gloves(Best)
51	606	606	1	508	30000	0	6060	0	0	0	0	0	0	0	0	0	6060	0	0	0	0	0	0	0	0	0	// Iris Gloves(Serket)
52	607	607	1	508	15000	0	6070	0	0	0	0	0	0	0	0	0	6070	0	0	0	0	0	0	0	0	0	// Bronze Boots(Hyperion)
52	608	608	1	508	15000	0	6080	0	0	0	0	0	0	0	0	0	6080	0	0	0	0	0	0	0	0	0	// Dragon Boots(Hyon)
52	609	609	1	508	15000	0	6090	0	0	0	0	0	0	0	0	0	6090	0	0	0	0	0	0	0	0	0	// Pad Boots(Barnake)
52	610	610	1	508	15000	0	6100	0	0	0	0	0	0	0	0	0	6100	0	0	0	0	0	0	0	0	0	// Bone Boots(Evis)
52	611	611	1	508	15000	0	6110	0	0	0	0	0	0	0	0	0	6110	0	0	0	0	0	0	0	0	0	// Leather Boots(Warrior)
52	612	612	1	508	15000	0	6120	0	0	0	0	0	0	0	0	0	6120	0	0	0	0	0	0	0	0	0	// Scale Boots(Berseker)
52	613	613	1	508	15000	0	6130	0	0	0	0	0	0	0	0	0	6130	0	0	0	0	0	0	0	0	0	// Sphinx Boots(Heras)
52	614	614	1	508	15000	0	6140	0	0	0	0	0	0	0	0	0	6140	0	0	0	0	0	0	0	0	0	// Sphinx Boots(Minet)
52	615	615	1	508	15000	0	6150	0	0	0	0	0	0	0	0	0	6150	0	0	0	0	0	0	0	0	0	// Brass Boots(Guaruda)
52	616	616	1	508	15000	0	6160	0	0	0	0	0	0	0	0	0	6160	0	0	0	0	0	0	0	0	0	// Plate Boots(Kantata)
52	617	617	1	508	15000	0	6170	0	0	0	0	0	0	0	0	0	6170	0	0	0	0	0	0	0	0	0	// Vine Boots(Ceto)
52	618	618	1	508	15000	0	6180	0	0	0	0	0	0	0	0	0	6180	0	0	0	0	0	0	0	0	0	// Vine Boots(Drake)
52	619	619	1	508	15000	0	6190	0	0	0	0	0	0	0	0	0	6190	0	0	0	0	0	0	0	0	0	// Silk Boots(Fase)
52	620	620	1	508	15000	0	6200	0	0	0	0	0	0	0	0	0	6200	0	0	0	0	0	0	0	0	0	// Wind Boots(Odin)
52	621	621	1	508	15000	0	6210	0	0	0	0	0	0	0	0	0	6210	0	0	0	0	0	0	0	0	0	// Wind Boots(Elvian)
52	622	622	1	508	15000	0	6220	0	0	0	0	0	0	0	0	0	6220	0	0	0	0	0	0	0	0	0	// Guardian Boots(Gywen)
52	623	623	1	508	15000	0	6230	0	0	0	0	0	0	0	0	0	6230	0	0	0	0	0	0	0	0	0	// Guardian Boots(Aruan)
52	624	624	1	508	15000	0	6240	0	0	0	0	0	0	0	0	0	6240	0	0	0	0	0	0	0	0	0	// Storm Crow Boots(Gaion)
52	625	625	1	508	30000	0	6250	0	0	0	0	0	0	0	0	0	6250	0	0	0	0	0	0	0	0	0	// Black Dragon Boots(Mahes)
52	626	626	1	508	30000	0	6260	0	0	0	0	0	0	0	0	0	6260	0	0	0	0	0	0	0	0	0	// Adamantine Boots(Broy)
52	627	627	1	508	30000	0	6270	0	0	0	0	0	0	0	0	0	6270	0	0	0	0	0	0	0	0	0	// Glorious Boots(Surt)
52	628	628	1	508	30000	0	6280	0	0	0	0	0	0	0	0	0	6280	0	0	0	0	0	0	0	0	0	// Valiant Boots(Apis)
52	629	629	1	508	30000	0	6290	0	0	0	0	0	0	0	0	0	6290	0	0	0	0	0	0	0	0	0	// Iris Boots(Serket)
52	630	630	1	508	30000	0	6300	0	0	0	0	0	0	0	0	0	6300	0	0	0	0	0	0	0	0	0	// Eclipse Boots(Bes)
53	631	631	1	508	20000	0	6310	0	0	0	0	0	0	0	0	0	6310	0	0	0	0	0	0	0	0	0	// Ring of Ice(Warrior)
53	632	632	1	508	20000	0	6320	0	0	0	0	0	0	0	0	0	6320	0	0	0	0	0	0	0	0	0	// Ring of Poison(Kantata)
53	633	633	1	508	20000	0	6330	0	0	0	0	0	0	0	0	0	6330	0	0	0	0	0	0	0	0	0	// Ring of Poison(Agnis)
53	634	634	1	508	20000	0	6340	0	0	0	0	0	0	0	0	0	6340	0	0	0	0	0	0	0	0	0	// Pendant of Lighting(Eplete)
53	635	635	1	508	20000	0	6350	0	0	0	0	0	0	0	0	0	6350	0	0	0	0	0	0	0	0	0	// Pendant of Fire(Guaruda)
53	636	636	1	508	20000	0	6360	0	0	0	0	0	0	0	0	0	6360	0	0	0	0	0	0	0	0	0	// Ring of Fire(Anubis)
53	637	637	1	508	20000	0	6370	0	0	0	0	0	0	0	0	0	6370	0	0	0	0	0	0	0	0	0	// Ring of Fire(Muren)
53	638	638	1	508	20000	0	6380	0	0	0	0	0	0	0	0	0	6380	0	0	0	0	0	0	0	0	0	// Ring of Earth(Ceto)
53	639	639	1	508	20000	0	6390	0	0	0	0	0	0	0	0	0	6390	0	0	0	0	0	0	0	0	0	// Ring of Earth(Vicious)
53	640	640	1	508	23000	0	6400	0	0	0	0	0	0	0	0	0	6400	0	0	0	0	0	0	0	0	0	// Ring of Wind(Kantata)
53	641	641	1	508	23000	0	6410	0	0	0	0	0	0	0	0	0	6410	0	0	0	0	0	0	0	0	0	// Ring of Magic(Apollo)
53	642	642	1	508	23000	0	6420	0	0	0	0	0	0	0	0	0	6420	0	0	0	0	0	0	0	0	0	// Ring of Magic(Krono)
53	643	643	1	508	23000	0	6430	0	0	0	0	0	0	0	0	0	6430	0	0	0	0	0	0	0	0	0	// Pendant of Ice(Apollo)
53	644	644	1	508	23000	0	6440	0	0	0	0	0	0	0	0	0	6440	0	0	0	0	0	0	0	0	0	// Pendant of Ice(Broy)
53	645	645	1	508	23000	0	6450	0	0	0	0	0	0	0	0	0	6450	0	0	0	0	0	0	0	0	0	// Pendant of Wind(Evis)
53	646	646	1	508	23000	0	6460	0	0	0	0	0	0	0	0	0	6460	0	0	0	0	0	0	0	0	0	// Pendant of Water(Gaion)
53	647	647	1	508	23000	0	6470	0	0	0	0	0	0	0	0	0	6470	0	0	0	0	0	0	0	0	0	// Pendant of Ability(Gywen)
end
